"vx","vy","Points:0","Points:1","Points:2"
-3.3419509888e+01,3.3413784027e+01,-1.2975911719e+05,-1.1294353750e+06,0.0000000000e+00
-3.3383884430e+01,3.3397644043e+01,-1.2972375781e+05,-1.1294707500e+06,0.0000000000e+00
-3.3350021362e+01,3.3377910614e+01,-1.2968841406e+05,-1.1295061250e+06,0.0000000000e+00
-3.3320724487e+01,3.3335765839e+01,-1.2965307031e+05,-1.1295415000e+06,0.0000000000e+00
-3.3291275024e+01,3.3295413971e+01,-1.2961772656e+05,-1.1295768750e+06,0.0000000000e+00
-3.3261672974e+01,3.3256855011e+01,-1.2958236719e+05,-1.1296122500e+06,0.0000000000e+00
-3.3231918335e+01,3.3220092773e+01,-1.2954700781e+05,-1.1296476250e+06,0.0000000000e+00
-3.3202007294e+01,3.3185127258e+01,-1.2951164844e+05,-1.1296828750e+06,0.0000000000e+00
-3.3174621582e+01,3.3141399384e+01,-1.2947628125e+05,-1.1297182500e+06,0.0000000000e+00
-3.3149208069e+01,3.3090068817e+01,-1.2944089844e+05,-1.1297536250e+06,0.0000000000e+00
-3.3124610901e+01,3.3035476685e+01,-1.2940550000e+05,-1.1297888750e+06,0.0000000000e+00
-3.3100830078e+01,3.2977619171e+01,-1.2937009375e+05,-1.1298242500e+06,0.0000000000e+00
-3.3077865601e+01,3.2916500092e+01,-1.2933465625e+05,-1.1298595000e+06,0.0000000000e+00
-3.3055721283e+01,3.2852111816e+01,-1.2929920312e+05,-1.1298947500e+06,0.0000000000e+00
-3.3034400940e+01,3.2784454346e+01,-1.2926372656e+05,-1.1299300000e+06,0.0000000000e+00
-3.3013900757e+01,3.2713520050e+01,-1.2922822656e+05,-1.1299651250e+06,0.0000000000e+00
-3.2994228363e+01,3.2639308929e+01,-1.2919269531e+05,-1.1300003750e+06,0.0000000000e+00
-3.2974887848e+01,3.2573429108e+01,-1.2915714062e+05,-1.1300355000e+06,0.0000000000e+00
-3.2955112457e+01,3.2515018463e+01,-1.2912155469e+05,-1.1300706250e+06,0.0000000000e+00
-3.2934906006e+01,3.2464157104e+01,-1.2908595312e+05,-1.1301057500e+06,0.0000000000e+00
-3.2914257050e+01,3.2420841217e+01,-1.2905033594e+05,-1.1301408750e+06,0.0000000000e+00
-3.2893169403e+01,3.2385082245e+01,-1.2901471094e+05,-1.1301758750e+06,0.0000000000e+00
-3.2870571136e+01,3.2364284515e+01,-1.2897908594e+05,-1.1302110000e+06,0.0000000000e+00
-3.2847137451e+01,3.2348636627e+01,-1.2894345312e+05,-1.1302461250e+06,0.0000000000e+00
-3.2823722839e+01,3.2330940247e+01,-1.2890783594e+05,-1.1302811250e+06,0.0000000000e+00
-3.2800323486e+01,3.2311199188e+01,-1.2887221094e+05,-1.1303162500e+06,0.0000000000e+00
-3.2776939392e+01,3.2289409637e+01,-1.2883659375e+05,-1.1303513750e+06,0.0000000000e+00
-3.2753570557e+01,3.2265575409e+01,-1.2880097656e+05,-1.1303863750e+06,0.0000000000e+00
-3.2730220795e+01,3.2239688873e+01,-1.2876535156e+05,-1.1304215000e+06,0.0000000000e+00
-3.2706890106e+01,3.2211753845e+01,-1.2872973438e+05,-1.1304566250e+06,0.0000000000e+00
-3.2683582306e+01,3.2181766510e+01,-1.2869410156e+05,-1.1304917500e+06,0.0000000000e+00
-3.2663249969e+01,3.2121456146e+01,-1.2865846875e+05,-1.1305267500e+06,0.0000000000e+00
-3.2644485474e+01,3.2047195435e+01,-1.2862280469e+05,-1.1305617500e+06,0.0000000000e+00
-3.2626453400e+01,3.1967329025e+01,-1.2858710938e+05,-1.1305968750e+06,0.0000000000e+00
-3.2609161377e+01,3.1881862640e+01,-1.2855137500e+05,-1.1306317500e+06,0.0000000000e+00
-3.2592609406e+01,3.1790794373e+01,-1.2851560156e+05,-1.1306667500e+06,0.0000000000e+00
-3.2578205109e+01,3.1677978516e+01,-1.2847978125e+05,-1.1307016250e+06,0.0000000000e+00
-3.2564796448e+01,3.1553461075e+01,-1.2844390625e+05,-1.1307365000e+06,0.0000000000e+00
-3.2551063538e+01,3.1431486130e+01,-1.2840796875e+05,-1.1307712500e+06,0.0000000000e+00
-3.2537014008e+01,3.1312053680e+01,-1.2837196875e+05,-1.1308058750e+06,0.0000000000e+00
-3.2522636414e+01,3.1195163727e+01,-1.2833591406e+05,-1.1308405000e+06,0.0000000000e+00
-3.2507938385e+01,3.1080821991e+01,-1.2829980469e+05,-1.1308751250e+06,0.0000000000e+00
-3.2492912292e+01,3.0969024658e+01,-1.2826363281e+05,-1.1309096250e+06,0.0000000000e+00
-3.2477561951e+01,3.0859775543e+01,-1.2822741406e+05,-1.1309441250e+06,0.0000000000e+00
-3.2461887360e+01,3.0753074646e+01,-1.2819114062e+05,-1.1309785000e+06,0.0000000000e+00
-3.2444900513e+01,3.0661586761e+01,-1.2815482031e+05,-1.1310128750e+06,0.0000000000e+00
-3.2426155090e+01,3.0595174789e+01,-1.2811846875e+05,-1.1310472500e+06,0.0000000000e+00
-3.2407382965e+01,3.0533432007e+01,-1.2808208594e+05,-1.1310815000e+06,0.0000000000e+00
-3.2388580322e+01,3.0476360321e+01,-1.2804568750e+05,-1.1311157500e+06,0.0000000000e+00
-3.2369743347e+01,3.0423967361e+01,-1.2800925781e+05,-1.1311500000e+06,0.0000000000e+00
-3.2344234467e+01,3.0424854279e+01,-1.2797282812e+05,-1.1311842500e+06,0.0000000000e+00
-3.2317337036e+01,3.0441884995e+01,-1.2793642188e+05,-1.1312186250e+06,0.0000000000e+00
-3.2291446686e+01,3.0457756042e+01,-1.2790003906e+05,-1.1312528750e+06,0.0000000000e+00
-3.2266563416e+01,3.0472467422e+01,-1.2786367969e+05,-1.1312871250e+06,0.0000000000e+00
-3.2242691040e+01,3.0486019135e+01,-1.2782733594e+05,-1.1313215000e+06,0.0000000000e+00
-3.2219829559e+01,3.0498411179e+01,-1.2779101562e+05,-1.1313558750e+06,0.0000000000e+00
-3.2197975159e+01,3.0509641647e+01,-1.2775471094e+05,-1.1313902500e+06,0.0000000000e+00
-3.2177131653e+01,3.0519710541e+01,-1.2771842188e+05,-1.1314246250e+06,0.0000000000e+00
-3.2157302856e+01,3.0528617859e+01,-1.2768215625e+05,-1.1314591250e+06,0.0000000000e+00
-3.2138484955e+01,3.0536365509e+01,-1.2764589844e+05,-1.1314935000e+06,0.0000000000e+00
-3.2121887207e+01,3.0526407242e+01,-1.2760965625e+05,-1.1315280000e+06,0.0000000000e+00
-3.2105613708e+01,3.0510915756e+01,-1.2757341406e+05,-1.1315623750e+06,0.0000000000e+00
-3.2089290619e+01,3.0493671417e+01,-1.2753717188e+05,-1.1315968750e+06,0.0000000000e+00
-3.2072910309e+01,3.0474676132e+01,-1.2750092188e+05,-1.1316312500e+06,0.0000000000e+00
-3.2055683136e+01,3.0440696716e+01,-1.2746467188e+05,-1.1316657500e+06,0.0000000000e+00
-3.2038597107e+01,3.0405351639e+01,-1.2742840625e+05,-1.1317001250e+06,0.0000000000e+00
-3.2021678925e+01,3.0368997574e+01,-1.2739213281e+05,-1.1317346250e+06,0.0000000000e+00
-3.2004928589e+01,3.0331634521e+01,-1.2735585156e+05,-1.1317690000e+06,0.0000000000e+00
-3.1988346100e+01,3.0293260574e+01,-1.2731955469e+05,-1.1318033750e+06,0.0000000000e+00
-3.1971933365e+01,3.0253879547e+01,-1.2728324219e+05,-1.1318377500e+06,0.0000000000e+00
-3.1955688477e+01,3.0213487625e+01,-1.2724691406e+05,-1.1318721250e+06,0.0000000000e+00
-3.1939615250e+01,3.0172086716e+01,-1.2721057812e+05,-1.1319063750e+06,0.0000000000e+00
-3.1923709869e+01,3.0129678726e+01,-1.2717422656e+05,-1.1319407500e+06,0.0000000000e+00
-3.1907974243e+01,3.0086259842e+01,-1.2713785156e+05,-1.1319751250e+06,0.0000000000e+00
-3.1890933990e+01,3.0050878525e+01,-1.2710146875e+05,-1.1320093750e+06,0.0000000000e+00
-3.1870052338e+01,3.0040611267e+01,-1.2706507812e+05,-1.1320436250e+06,0.0000000000e+00
-3.1849212646e+01,3.0032514572e+01,-1.2702869531e+05,-1.1320780000e+06,0.0000000000e+00
-3.1828422546e+01,3.0030651093e+01,-1.2699232812e+05,-1.1321122500e+06,0.0000000000e+00
-3.1808179855e+01,3.0045642853e+01,-1.2695596875e+05,-1.1321466250e+06,0.0000000000e+00
-3.1788745880e+01,3.0061964035e+01,-1.2691963281e+05,-1.1321808750e+06,0.0000000000e+00
-3.1770122528e+01,3.0079618454e+01,-1.2688331250e+05,-1.1322152500e+06,0.0000000000e+00
-3.1752307892e+01,3.0098602295e+01,-1.2684701562e+05,-1.1322496250e+06,0.0000000000e+00
-3.1735303879e+01,3.0118919373e+01,-1.2681073438e+05,-1.1322841250e+06,0.0000000000e+00
-3.1719106674e+01,3.0140569687e+01,-1.2677447656e+05,-1.1323185000e+06,0.0000000000e+00
-3.1703720093e+01,3.0163549423e+01,-1.2673824219e+05,-1.1323530000e+06,0.0000000000e+00
-3.1689142227e+01,3.0187864304e+01,-1.2670203125e+05,-1.1323875000e+06,0.0000000000e+00
-3.1675374985e+01,3.0213510513e+01,-1.2666584375e+05,-1.1324220000e+06,0.0000000000e+00
-3.1662414551e+01,3.0240489960e+01,-1.2662967188e+05,-1.1324565000e+06,0.0000000000e+00
-3.1650262833e+01,3.0268802643e+01,-1.2659352344e+05,-1.1324910000e+06,0.0000000000e+00
-3.1640611649e+01,3.0275079727e+01,-1.2655739844e+05,-1.1325256250e+06,0.0000000000e+00
-3.1631683350e+01,3.0272592545e+01,-1.2652127344e+05,-1.1325601250e+06,0.0000000000e+00
-3.1625232697e+01,3.0248437881e+01,-1.2648514844e+05,-1.1325947500e+06,0.0000000000e+00
-3.1622171402e+01,3.0192014694e+01,-1.2644900000e+05,-1.1326292500e+06,0.0000000000e+00
-3.1618934631e+01,3.0132503510e+01,-1.2641282031e+05,-1.1326637500e+06,0.0000000000e+00
-3.1615520477e+01,3.0069904327e+01,-1.2637660938e+05,-1.1326982500e+06,0.0000000000e+00
-3.1611932755e+01,3.0004217148e+01,-1.2634035938e+05,-1.1327327500e+06,0.0000000000e+00
-3.1608169556e+01,2.9935438156e+01,-1.2630407812e+05,-1.1327671250e+06,0.0000000000e+00
-3.1604234695e+01,2.9863567352e+01,-1.2626775000e+05,-1.1328015000e+06,0.0000000000e+00
-3.1600128174e+01,2.9788606644e+01,-1.2623139062e+05,-1.1328357500e+06,0.0000000000e+00
-3.1595851898e+01,2.9710552216e+01,-1.2619498438e+05,-1.1328700000e+06,0.0000000000e+00
-3.1591405869e+01,2.9629404068e+01,-1.2615853906e+05,-1.1329042500e+06,0.0000000000e+00
-3.1586793900e+01,2.9545164108e+01,-1.2612204688e+05,-1.1329385000e+06,0.0000000000e+00
-3.1582014084e+01,2.9457830429e+01,-1.2608550781e+05,-1.1329726250e+06,0.0000000000e+00
-3.1576019287e+01,2.9366512299e+01,-1.2604892188e+05,-1.1330066250e+06,0.0000000000e+00
-3.1565052032e+01,2.9271169662e+01,-1.2601228125e+05,-1.1330406250e+06,0.0000000000e+00
-3.1541904449e+01,2.9192995071e+01,-1.2597560156e+05,-1.1330746250e+06,0.0000000000e+00
-3.1512689590e+01,2.9124099731e+01,-1.2593889062e+05,-1.1331086250e+06,0.0000000000e+00
-3.1483165741e+01,2.9056558609e+01,-1.2590216406e+05,-1.1331425000e+06,0.0000000000e+00
-3.1453329086e+01,2.8990373611e+01,-1.2586540625e+05,-1.1331763750e+06,0.0000000000e+00
-3.1423183441e+01,2.8925544739e+01,-1.2582863281e+05,-1.1332102500e+06,0.0000000000e+00
-3.1392724991e+01,2.8862071991e+01,-1.2579183594e+05,-1.1332441250e+06,0.0000000000e+00
-3.1361955643e+01,2.8799953461e+01,-1.2575501562e+05,-1.1332780000e+06,0.0000000000e+00
-3.1330873489e+01,2.8739189148e+01,-1.2571817969e+05,-1.1333117500e+06,0.0000000000e+00
-3.1299478531e+01,2.8679780960e+01,-1.2568132031e+05,-1.1333456250e+06,0.0000000000e+00
-3.1267770767e+01,2.8621726990e+01,-1.2564444531e+05,-1.1333793750e+06,0.0000000000e+00
-3.1235750198e+01,2.8565029144e+01,-1.2560756250e+05,-1.1334131250e+06,0.0000000000e+00
-3.1203416824e+01,2.8509683609e+01,-1.2557065625e+05,-1.1334468750e+06,0.0000000000e+00
-3.1170766830e+01,2.8455692291e+01,-1.2553373438e+05,-1.1334805000e+06,0.0000000000e+00
-3.1137836456e+01,2.8425878525e+01,-1.2549680469e+05,-1.1335142500e+06,0.0000000000e+00
-3.1104129791e+01,2.8447446823e+01,-1.2545989062e+05,-1.1335480000e+06,0.0000000000e+00
-3.1071720123e+01,2.8465999603e+01,-1.2542300781e+05,-1.1335817500e+06,0.0000000000e+00
-3.1040605545e+01,2.8481536865e+01,-1.2538615625e+05,-1.1336155000e+06,0.0000000000e+00
-3.1010789871e+01,2.8494054794e+01,-1.2534932812e+05,-1.1336493750e+06,0.0000000000e+00
-3.0982271194e+01,2.8503551483e+01,-1.2531252344e+05,-1.1336832500e+06,0.0000000000e+00
-3.0955053329e+01,2.8510023117e+01,-1.2527573438e+05,-1.1337171250e+06,0.0000000000e+00
-3.0929134369e+01,2.8513467789e+01,-1.2523896094e+05,-1.1337510000e+06,0.0000000000e+00
-3.0904518127e+01,2.8513885498e+01,-1.2520221094e+05,-1.1337848750e+06,0.0000000000e+00
-3.0881206512e+01,2.8511270523e+01,-1.2516546875e+05,-1.1338187500e+06,0.0000000000e+00
-3.0859195709e+01,2.8505624771e+01,-1.2512873438e+05,-1.1338526250e+06,0.0000000000e+00
-3.0838491440e+01,2.8496942520e+01,-1.2509200781e+05,-1.1338866250e+06,0.0000000000e+00
-3.0819091797e+01,2.8485223770e+01,-1.2505528906e+05,-1.1339205000e+06,0.0000000000e+00
-3.0800998688e+01,2.8470464706e+01,-1.2501857031e+05,-1.1339545000e+06,0.0000000000e+00
-3.0783111572e+01,2.8433481216e+01,-1.2498185156e+05,-1.1339883750e+06,0.0000000000e+00
-3.0764875412e+01,2.8349691391e+01,-1.2494510156e+05,-1.1340223750e+06,0.0000000000e+00
-3.0746797562e+01,2.8253683090e+01,-1.2490831250e+05,-1.1340561250e+06,0.0000000000e+00
-3.0728719711e+01,2.8158737183e+01,-1.2487147656e+05,-1.1340900000e+06,0.0000000000e+00
-3.0710638046e+01,2.8064857483e+01,-1.2483458594e+05,-1.1341237500e+06,0.0000000000e+00
-3.0692556381e+01,2.7972040176e+01,-1.2479765625e+05,-1.1341575000e+06,0.0000000000e+00
-3.0674470901e+01,2.7880289078e+01,-1.2476067969e+05,-1.1341911250e+06,0.0000000000e+00
-3.0656385422e+01,2.7789602280e+01,-1.2472365625e+05,-1.1342247500e+06,0.0000000000e+00
-3.0638298035e+01,2.7699979782e+01,-1.2468658594e+05,-1.1342582500e+06,0.0000000000e+00
-3.0620206833e+01,2.7611421585e+01,-1.2464947656e+05,-1.1342917500e+06,0.0000000000e+00
-3.0602113724e+01,2.7523929596e+01,-1.2461232031e+05,-1.1343252500e+06,0.0000000000e+00
-3.0584018707e+01,2.7437500000e+01,-1.2457512500e+05,-1.1343586250e+06,0.0000000000e+00
-3.0565921783e+01,2.7352136612e+01,-1.2453788281e+05,-1.1343920000e+06,0.0000000000e+00
-3.0547822952e+01,2.7267835617e+01,-1.2450060156e+05,-1.1344253750e+06,0.0000000000e+00
-3.0513504028e+01,2.7256488800e+01,-1.2446331250e+05,-1.1344586250e+06,0.0000000000e+00
-3.0478801727e+01,2.7250911713e+01,-1.2442602344e+05,-1.1344920000e+06,0.0000000000e+00
-3.0434034348e+01,2.7272037506e+01,-1.2438877344e+05,-1.1345252500e+06,0.0000000000e+00
-3.0386436462e+01,2.7301620483e+01,-1.2435155469e+05,-1.1345587500e+06,0.0000000000e+00
-3.0339233398e+01,2.7332193375e+01,-1.2431438281e+05,-1.1345921250e+06,0.0000000000e+00
-3.0292427063e+01,2.7363756180e+01,-1.2427725781e+05,-1.1346256250e+06,0.0000000000e+00
-3.0246015549e+01,2.7396310806e+01,-1.2424017969e+05,-1.1346591250e+06,0.0000000000e+00
-3.0200000763e+01,2.7429857254e+01,-1.2420314062e+05,-1.1346927500e+06,0.0000000000e+00
-3.0154382706e+01,2.7464393616e+01,-1.2416615625e+05,-1.1347263750e+06,0.0000000000e+00
-3.0109161377e+01,2.7499921799e+01,-1.2412921094e+05,-1.1347601250e+06,0.0000000000e+00
-3.0064336777e+01,2.7536443710e+01,-1.2409231250e+05,-1.1347938750e+06,0.0000000000e+00
-3.0019908905e+01,2.7573955536e+01,-1.2405546875e+05,-1.1348276250e+06,0.0000000000e+00
-2.9975877762e+01,2.7612461090e+01,-1.2401867188e+05,-1.1348615000e+06,0.0000000000e+00
-2.9936899185e+01,2.7615037918e+01,-1.2398191406e+05,-1.1348953750e+06,0.0000000000e+00
-2.9904039383e+01,2.7574884415e+01,-1.2394515625e+05,-1.1349292500e+06,0.0000000000e+00
-2.9872802734e+01,2.7528179169e+01,-1.2390839844e+05,-1.1349631250e+06,0.0000000000e+00
-2.9843191147e+01,2.7474916458e+01,-1.2387161719e+05,-1.1349970000e+06,0.0000000000e+00
-2.9814779282e+01,2.7396844864e+01,-1.2383482031e+05,-1.1350308750e+06,0.0000000000e+00
-2.9786354065e+01,2.7322404861e+01,-1.2379798438e+05,-1.1350647500e+06,0.0000000000e+00
-2.9757881165e+01,2.7253887177e+01,-1.2376112500e+05,-1.1350985000e+06,0.0000000000e+00
-2.9729360580e+01,2.7191293716e+01,-1.2372424219e+05,-1.1351322500e+06,0.0000000000e+00
-2.9700790405e+01,2.7134624481e+01,-1.2368733594e+05,-1.1351660000e+06,0.0000000000e+00
-2.9672166824e+01,2.7083885193e+01,-1.2365041406e+05,-1.1351997500e+06,0.0000000000e+00
-2.9643491745e+01,2.7039075851e+01,-1.2361348438e+05,-1.1352333750e+06,0.0000000000e+00
-2.9614761353e+01,2.7000200272e+01,-1.2357653906e+05,-1.1352671250e+06,0.0000000000e+00
-2.9585973740e+01,2.6967262268e+01,-1.2353958594e+05,-1.1353007500e+06,0.0000000000e+00
-2.9557126999e+01,2.6940265656e+01,-1.2350263281e+05,-1.1353345000e+06,0.0000000000e+00
-2.9521690369e+01,2.6942043304e+01,-1.2346568750e+05,-1.1353681250e+06,0.0000000000e+00
-2.9485914230e+01,2.6948759079e+01,-1.2342876562e+05,-1.1354018750e+06,0.0000000000e+00
-2.9450309753e+01,2.6958560944e+01,-1.2339187500e+05,-1.1354356250e+06,0.0000000000e+00
-2.9414876938e+01,2.6971450806e+01,-1.2335500781e+05,-1.1354693750e+06,0.0000000000e+00
-2.9379175186e+01,2.6987957001e+01,-1.2331817188e+05,-1.1355032500e+06,0.0000000000e+00
-2.9339546204e+01,2.7010177612e+01,-1.2328136719e+05,-1.1355370000e+06,0.0000000000e+00
-2.9300262451e+01,2.7031070709e+01,-1.2324460156e+05,-1.1355708750e+06,0.0000000000e+00
-2.9261323929e+01,2.7050636292e+01,-1.2320786719e+05,-1.1356048750e+06,0.0000000000e+00
-2.9222732544e+01,2.7068872452e+01,-1.2317116406e+05,-1.1356387500e+06,0.0000000000e+00
-2.9184488297e+01,2.7085777283e+01,-1.2313450000e+05,-1.1356727500e+06,0.0000000000e+00
-2.9146591187e+01,2.7101352692e+01,-1.2309786719e+05,-1.1357068750e+06,0.0000000000e+00
-2.9109041214e+01,2.7115594864e+01,-1.2306126562e+05,-1.1357408750e+06,0.0000000000e+00
-2.9071840286e+01,2.7128505707e+01,-1.2302469531e+05,-1.1357750000e+06,0.0000000000e+00
-2.9035158157e+01,2.7132129669e+01,-1.2298815625e+05,-1.1358091250e+06,0.0000000000e+00
-2.8999334335e+01,2.7117059708e+01,-1.2295163281e+05,-1.1358432500e+06,0.0000000000e+00
-2.8964094162e+01,2.7099483490e+01,-1.2291511719e+05,-1.1358773750e+06,0.0000000000e+00
-2.8929439545e+01,2.7079401016e+01,-1.2287860938e+05,-1.1359116250e+06,0.0000000000e+00
-2.8895370483e+01,2.7056804657e+01,-1.2284210938e+05,-1.1359457500e+06,0.0000000000e+00
-2.8861888885e+01,2.7031698227e+01,-1.2280560938e+05,-1.1359798750e+06,0.0000000000e+00
-2.8828422546e+01,2.6993236542e+01,-1.2276911719e+05,-1.1360141250e+06,0.0000000000e+00
-2.8794731140e+01,2.6937715530e+01,-1.2273260938e+05,-1.1360482500e+06,0.0000000000e+00
-2.8761625290e+01,2.6880897522e+01,-1.2269609375e+05,-1.1360823750e+06,0.0000000000e+00
-2.8729106903e+01,2.6822780609e+01,-1.2265955469e+05,-1.1361166250e+06,0.0000000000e+00
-2.8697175980e+01,2.6763366699e+01,-1.2262300000e+05,-1.1361506250e+06,0.0000000000e+00
-2.8665834427e+01,2.6702653885e+01,-1.2258642188e+05,-1.1361847500e+06,0.0000000000e+00
-2.8635080338e+01,2.6640642166e+01,-1.2254982812e+05,-1.1362188750e+06,0.0000000000e+00
-2.8604915619e+01,2.6577331543e+01,-1.2251320312e+05,-1.1362528750e+06,0.0000000000e+00
-2.8575143814e+01,2.6522552490e+01,-1.2247657031e+05,-1.1362868750e+06,0.0000000000e+00
-2.8545423508e+01,2.6477296829e+01,-1.2243991406e+05,-1.1363208750e+06,0.0000000000e+00
-2.8515766144e+01,2.6437185287e+01,-1.2240325000e+05,-1.1363548750e+06,0.0000000000e+00
-2.8486175537e+01,2.6402217865e+01,-1.2236657812e+05,-1.1363888750e+06,0.0000000000e+00
-2.8456644058e+01,2.6372392654e+01,-1.2232990625e+05,-1.1364228750e+06,0.0000000000e+00
-2.8427175522e+01,2.6347711563e+01,-1.2229323438e+05,-1.1364568750e+06,0.0000000000e+00
-2.8397764206e+01,2.6328172684e+01,-1.2225657031e+05,-1.1364908750e+06,0.0000000000e+00
-2.8366806030e+01,2.6312889099e+01,-1.2221990625e+05,-1.1365248750e+06,0.0000000000e+00
-2.8335973740e+01,2.6298213959e+01,-1.2218325000e+05,-1.1365588750e+06,0.0000000000e+00
-2.8305963516e+01,2.6283821106e+01,-1.2214660938e+05,-1.1365928750e+06,0.0000000000e+00
-2.8276777267e+01,2.6269710541e+01,-1.2210997656e+05,-1.1366268750e+06,0.0000000000e+00
-2.8248411179e+01,2.6255882263e+01,-1.2207334375e+05,-1.1366610000e+06,0.0000000000e+00
-2.8220867157e+01,2.6242336273e+01,-1.2203672656e+05,-1.1366950000e+06,0.0000000000e+00
-2.8194147110e+01,2.6229070663e+01,-1.2200011719e+05,-1.1367290000e+06,0.0000000000e+00
-2.8168960571e+01,2.6201316833e+01,-1.2196350781e+05,-1.1367631250e+06,0.0000000000e+00
-2.8143901825e+01,2.6177289963e+01,-1.2192689062e+05,-1.1367971250e+06,0.0000000000e+00
-2.8118965149e+01,2.6157045364e+01,-1.2189028125e+05,-1.1368312500e+06,0.0000000000e+00
-2.8094152451e+01,2.6140584946e+01,-1.2185367188e+05,-1.1368652500e+06,0.0000000000e+00
-2.8069461823e+01,2.6127906799e+01,-1.2181707031e+05,-1.1368993750e+06,0.0000000000e+00
-2.8044889450e+01,2.6119014740e+01,-1.2178047656e+05,-1.1369333750e+06,0.0000000000e+00
-2.8020435333e+01,2.6113910675e+01,-1.2174389844e+05,-1.1369675000e+06,0.0000000000e+00
-2.7995838165e+01,2.6112049103e+01,-1.2170732812e+05,-1.1370016250e+06,0.0000000000e+00
-2.7966234207e+01,2.6098855972e+01,-1.2167076562e+05,-1.1370357500e+06,0.0000000000e+00
-2.7937129974e+01,2.6081892014e+01,-1.2163421094e+05,-1.1370697500e+06,0.0000000000e+00
-2.7908525467e+01,2.6061157227e+01,-1.2159767188e+05,-1.1371038750e+06,0.0000000000e+00
-2.7880426407e+01,2.6036651611e+01,-1.2156112500e+05,-1.1371380000e+06,0.0000000000e+00
-2.7852832794e+01,2.6008377075e+01,-1.2152457812e+05,-1.1371721250e+06,0.0000000000e+00
-2.7824289322e+01,2.5965322495e+01,-1.2148803125e+05,-1.1372062500e+06,0.0000000000e+00
-2.7792882919e+01,2.5899869919e+01,-1.2145146875e+05,-1.1372403750e+06,0.0000000000e+00
-2.7761419296e+01,2.5836656570e+01,-1.2141487500e+05,-1.1372745000e+06,0.0000000000e+00
-2.7729896545e+01,2.5775678635e+01,-1.2137826562e+05,-1.1373085000e+06,0.0000000000e+00
-2.7698312759e+01,2.5716941833e+01,-1.2134163281e+05,-1.1373426250e+06,0.0000000000e+00
-2.7666669846e+01,2.5660446167e+01,-1.2130498438e+05,-1.1373766250e+06,0.0000000000e+00
-2.7634963989e+01,2.5606193542e+01,-1.2126831250e+05,-1.1374106250e+06,0.0000000000e+00
-2.7603195190e+01,2.5554182053e+01,-1.2123163281e+05,-1.1374445000e+06,0.0000000000e+00
-2.7571365356e+01,2.5504417419e+01,-1.2119492969e+05,-1.1374785000e+06,0.0000000000e+00
-2.7540155411e+01,2.5455486298e+01,-1.2115821875e+05,-1.1375125000e+06,0.0000000000e+00
-2.7510251999e+01,2.5408483505e+01,-1.2112150000e+05,-1.1375463750e+06,0.0000000000e+00
-2.7480558395e+01,2.5366825104e+01,-1.2108476562e+05,-1.1375802500e+06,0.0000000000e+00
-2.7451068878e+01,2.5330513000e+01,-1.2104801562e+05,-1.1376142500e+06,0.0000000000e+00
-2.7421785355e+01,2.5299554825e+01,-1.2101127344e+05,-1.1376481250e+06,0.0000000000e+00
-2.7389022827e+01,2.5292964935e+01,-1.2097452344e+05,-1.1376820000e+06,0.0000000000e+00
-2.7354654312e+01,2.5298740387e+01,-1.2093780469e+05,-1.1377160000e+06,0.0000000000e+00
-2.7320278168e+01,2.5308214188e+01,-1.2090110938e+05,-1.1377498750e+06,0.0000000000e+00
-2.7285892487e+01,2.5321390152e+01,-1.2086444531e+05,-1.1377838750e+06,0.0000000000e+00
-2.7251495361e+01,2.5338266373e+01,-1.2082781250e+05,-1.1378180000e+06,0.0000000000e+00
-2.7217086792e+01,2.5358848572e+01,-1.2079121094e+05,-1.1378520000e+06,0.0000000000e+00
-2.7182666779e+01,2.5383136749e+01,-1.2075464844e+05,-1.1378861250e+06,0.0000000000e+00
-2.7148233414e+01,2.5411130905e+01,-1.2071812500e+05,-1.1379202500e+06,0.0000000000e+00
